event_id,timestamp,src_ip,dst_ip,dst_port,action,rule_name,bytes_transferred
fw_evt_004044,2026-01-01T19:24:00+00:00,10.2.219.44,198.51.100.219,80,allow,block_known_bad,486002
fw_evt_004045,2026-01-01T19:25:00+00:00,10.2.220.45,198.51.100.220,53,allow,default_allow,200420
fw_evt_004046,2026-01-01T19:26:00+00:00,10.2.221.46,198.51.100.221,4444,allow,default_allow,268751
fw_evt_004047,2026-01-01T19:27:00+00:00,10.2.222.47,198.51.100.222,80,allow,egress_monitor,288093
fw_evt_004048,2026-01-01T19:28:00+00:00,10.2.223.48,198.51.100.223,4444,allow,egress_monitor,498647
fw_evt_004049,2026-01-01T19:29:00+00:00,10.2.224.49,198.51.100.224,443,allow,egress_monitor,150340
fw_evt_004050,2026-01-01T19:30:00+00:00,10.2.225.50,198.51.100.225,4444,allow,egress_monitor,471987
fw_evt_004051,2026-01-01T19:31:00+00:00,10.2.226.51,198.51.100.226,80,allow,egress_monitor,274744
fw_evt_004052,2026-01-01T19:32:00+00:00,10.2.227.52,198.51.100.227,443,allow,default_allow,329056
fw_evt_004053,2026-01-01T19:33:00+00:00,10.2.228.53,198.51.100.228,4444,allow,default_allow,399887
fw_evt_004054,2026-01-01T19:34:00+00:00,10.2.229.54,198.51.100.229,4444,allow,default_allow,328351
fw_evt_004055,2026-01-01T19:35:00+00:00,10.2.230.55,198.51.100.230,443,allow,egress_monitor,253725
fw_evt_004056,2026-01-01T19:36:00+00:00,10.2.231.56,198.51.100.231,22,allow,block_known_bad,207834
fw_evt_004057,2026-01-01T19:37:00+00:00,10.2.232.57,198.51.100.232,53,allow,block_known_bad,228882
fw_evt_004058,2026-01-01T19:38:00+00:00,10.2.233.58,198.51.100.233,80,allow,default_allow,160962
fw_evt_004059,2026-01-01T19:39:00+00:00,10.2.234.59,198.51.100.234,22,allow,block_known_bad,180235
fw_evt_004060,2026-01-01T19:40:00+00:00,10.2.235.60,198.51.100.235,53,allow,egress_monitor,309500
fw_evt_004061,2026-01-01T19:41:00+00:00,10.2.236.61,198.51.100.236,22,deny,default_allow,339968
fw_evt_004062,2026-01-01T19:42:00+00:00,10.2.237.62,198.51.100.237,53,deny,default_allow,8687
fw_evt_004063,2026-01-01T19:43:00+00:00,10.2.238.63,198.51.100.238,22,deny,block_known_bad,64176
fw_evt_004064,2026-01-01T19:44:00+00:00,10.2.239.64,198.51.100.239,53,allow,egress_monitor,53405
fw_evt_004065,2026-01-01T19:45:00+00:00,10.2.240.65,198.51.100.240,22,allow,egress_monitor,115250
fw_evt_004066,2026-01-01T19:46:00+00:00,10.2.241.66,198.51.100.241,22,allow,block_known_bad,190354
fw_evt_004067,2026-01-01T19:47:00+00:00,10.2.242.67,198.51.100.242,443,allow,default_allow,183738
fw_evt_004068,2026-01-01T19:48:00+00:00,10.2.243.68,198.51.100.243,4444,allow,default_allow,308652
fw_evt_004069,2026-01-01T19:49:00+00:00,10.2.244.69,198.51.100.244,4444,allow,egress_monitor,411011
fw_evt_004070,2026-01-01T19:50:00+00:00,10.2.245.70,198.51.100.245,4444,allow,block_known_bad,337180
fw_evt_004071,2026-01-01T19:51:00+00:00,10.2.246.71,198.51.100.246,80,allow,block_known_bad,305040
fw_evt_004072,2026-01-01T19:52:00+00:00,10.2.247.72,198.51.100.247,53,deny,egress_monitor,118878
fw_evt_004073,2026-01-01T19:53:00+00:00,10.2.248.73,198.51.100.248,53,allow,block_known_bad,340110
fw_evt_004074,2026-01-01T19:54:00+00:00,10.2.249.74,198.51.100.249,22,allow,default_allow,318064
fw_evt_004075,2026-01-01T19:55:00+00:00,10.2.250.75,198.51.100.250,4444,allow,egress_monitor,62132
fw_evt_004076,2026-01-01T19:56:00+00:00,10.2.251.76,198.51.100.251,53,allow,default_allow,42569
fw_evt_004077,2026-01-01T19:57:00+00:00,10.2.252.77,198.51.100.252,80,deny,egress_monitor,114123
fw_evt_004078,2026-01-01T19:58:00+00:00,10.2.253.78,198.51.100.253,443,allow,default_allow,301321
fw_evt_004079,2026-01-01T19:59:00+00:00,10.2.254.79,198.51.100.254,4444,allow,egress_monitor,273452
fw_evt_004080,2026-01-01T20:00:00+00:00,10.2.0.80,198.51.100.0,4444,allow,block_known_bad,67089
fw_evt_004081,2026-01-01T20:01:00+00:00,10.2.1.81,198.51.100.1,4444,allow,block_known_bad,103928
fw_evt_004082,2026-01-01T20:02:00+00:00,10.2.2.82,198.51.100.2,22,deny,block_known_bad,113283
fw_evt_004083,2026-01-01T20:03:00+00:00,10.2.3.83,198.51.100.3,53,allow,block_known_bad,152758
fw_evt_004084,2026-01-01T20:04:00+00:00,10.2.4.84,198.51.100.4,4444,allow,block_known_bad,275138
fw_evt_004085,2026-01-01T20:05:00+00:00,10.2.5.85,198.51.100.5,22,allow,egress_monitor,336489
fw_evt_004086,2026-01-01T20:06:00+00:00,10.2.6.86,198.51.100.6,80,deny,block_known_bad,20876
fw_evt_004087,2026-01-01T20:07:00+00:00,10.2.7.87,198.51.100.7,443,deny,block_known_bad,198682
fw_evt_004088,2026-01-01T20:08:00+00:00,10.2.8.88,198.51.100.8,443,allow,default_allow,309936
fw_evt_004089,2026-01-01T20:09:00+00:00,10.2.9.89,198.51.100.9,80,allow,egress_monitor,136925
fw_evt_004090,2026-01-01T20:10:00+00:00,10.2.10.90,198.51.100.10,80,allow,egress_monitor,139730
fw_evt_004091,2026-01-01T20:11:00+00:00,10.2.11.91,198.51.100.11,22,allow,default_allow,280871
fw_evt_004092,2026-01-01T20:12:00+00:00,10.2.12.92,198.51.100.12,80,allow,default_allow,306198
fw_evt_004093,2026-01-01T20:13:00+00:00,10.2.13.93,198.51.100.13,4444,allow,block_known_bad,452414
fw_evt_004094,2026-01-01T20:14:00+00:00,10.2.14.94,198.51.100.14,22,allow,default_allow,15998
fw_evt_004095,2026-01-01T20:15:00+00:00,10.2.15.95,198.51.100.15,4444,deny,default_allow,463709
fw_evt_004096,2026-01-01T20:16:00+00:00,10.2.16.96,198.51.100.16,22,allow,egress_monitor,368692
fw_evt_004097,2026-01-01T20:17:00+00:00,10.2.17.97,198.51.100.17,4444,allow,default_allow,192586
fw_evt_004098,2026-01-01T20:18:00+00:00,10.2.18.98,198.51.100.18,80,allow,block_known_bad,268653
fw_evt_004099,2026-01-01T20:19:00+00:00,10.2.19.99,198.51.100.19,443,deny,block_known_bad,247064
fw_evt_004100,2026-01-01T20:20:00+00:00,10.2.20.100,198.51.100.20,53,allow,block_known_bad,86756
fw_evt_004101,2026-01-01T20:21:00+00:00,10.2.21.101,198.51.100.21,22,allow,egress_monitor,80739
fw_evt_004102,2026-01-01T20:22:00+00:00,10.2.22.102,198.51.100.22,53,allow,default_allow,178276
fw_evt_004103,2026-01-01T20:23:00+00:00,10.2.23.103,198.51.100.23,443,allow,default_allow,124826
fw_evt_004104,2026-01-01T20:24:00+00:00,10.2.24.104,198.51.100.24,443,deny,default_allow,357413
fw_evt_004105,2026-01-01T20:25:00+00:00,10.2.25.105,198.51.100.25,443,allow,egress_monitor,485680
fw_evt_004106,2026-01-01T20:26:00+00:00,10.2.26.106,198.51.100.26,80,allow,default_allow,234087
fw_evt_004107,2026-01-01T20:27:00+00:00,10.2.27.107,198.51.100.27,443,allow,block_known_bad,13663
fw_evt_004108,2026-01-01T20:28:00+00:00,10.2.28.108,198.51.100.28,80,allow,egress_monitor,93340
fw_evt_004109,2026-01-01T20:29:00+00:00,10.2.29.109,198.51.100.29,443,allow,egress_monitor,259807
fw_evt_004110,2026-01-01T20:30:00+00:00,10.2.30.110,198.51.100.30,53,allow,default_allow,371917
fw_evt_004111,2026-01-01T20:31:00+00:00,10.2.31.111,198.51.100.31,53,allow,block_known_bad,382767
fw_evt_004112,2026-01-01T20:32:00+00:00,10.2.32.112,198.51.100.32,4444,deny,block_known_bad,198401
fw_evt_004113,2026-01-01T20:33:00+00:00,10.2.33.113,198.51.100.33,80,allow,default_allow,176762
fw_evt_004114,2026-01-01T20:34:00+00:00,10.2.34.114,198.51.100.34,443,allow,egress_monitor,74409
fw_evt_004115,2026-01-01T20:35:00+00:00,10.2.35.115,198.51.100.35,53,allow,egress_monitor,302565
fw_evt_004116,2026-01-01T20:36:00+00:00,10.2.36.116,198.51.100.36,443,allow,default_allow,254009
fw_evt_004117,2026-01-01T20:37:00+00:00,10.2.37.117,198.51.100.37,443,allow,block_known_bad,279664
fw_evt_004118,2026-01-01T20:38:00+00:00,10.2.38.118,198.51.100.38,53,allow,egress_monitor,206334
fw_evt_004119,2026-01-01T20:39:00+00:00,10.2.39.119,198.51.100.39,22,allow,egress_monitor,81126
fw_evt_004120,2026-01-01T20:40:00+00:00,10.2.40.120,198.51.100.40,443,allow,egress_monitor,881
fw_evt_004121,2026-01-01T20:41:00+00:00,10.2.41.121,198.51.100.41,4444,allow,block_known_bad,338263
fw_evt_004122,2026-01-01T20:42:00+00:00,10.2.42.122,198.51.100.42,22,deny,block_known_bad,499749
fw_evt_004123,2026-01-01T20:43:00+00:00,10.2.43.123,198.51.100.43,443,allow,egress_monitor,266332
fw_evt_004124,2026-01-01T20:44:00+00:00,10.2.44.124,198.51.100.44,22,allow,block_known_bad,408114
fw_evt_004125,2026-01-01T20:45:00+00:00,10.2.45.125,198.51.100.45,443,allow,block_known_bad,125456
fw_evt_004126,2026-01-01T20:46:00+00:00,10.2.46.126,198.51.100.46,443,allow,default_allow,331070
fw_evt_004127,2026-01-01T20:47:00+00:00,10.2.47.127,198.51.100.47,80,allow,block_known_bad,212628
fw_evt_004128,2026-01-01T20:48:00+00:00,10.2.48.128,198.51.100.48,80,allow,default_allow,105754
fw_evt_004129,2026-01-01T20:49:00+00:00,10.2.49.129,198.51.100.49,4444,allow,egress_monitor,67801
fw_evt_004130,2026-01-01T20:50:00+00:00,10.2.50.130,198.51.100.50,4444,allow,egress_monitor,189207
fw_evt_004131,2026-01-01T20:51:00+00:00,10.2.51.131,198.51.100.51,4444,allow,egress_monitor,275182
fw_evt_004132,2026-01-01T20:52:00+00:00,10.2.52.132,198.51.100.52,22,deny,egress_monitor,453805
fw_evt_004133,2026-01-01T20:53:00+00:00,10.2.53.133,198.51.100.53,4444,allow,egress_monitor,483106
fw_evt_004134,2026-01-01T20:54:00+00:00,10.2.54.134,198.51.100.54,4444,allow,egress_monitor,15628
fw_evt_004135,2026-01-01T20:55:00+00:00,10.2.55.135,198.51.100.55,4444,allow,default_allow,361287
fw_evt_004136,2026-01-01T20:56:00+00:00,10.2.56.136,198.51.100.56,80,allow,default_allow,467753
fw_evt_004137,2026-01-01T20:57:00+00:00,10.2.57.137,198.51.100.57,22,allow,default_allow,83221
fw_evt_004138,2026-01-01T20:58:00+00:00,10.2.58.138,198.51.100.58,4444,deny,default_allow,395046
fw_evt_004139,2026-01-01T20:59:00+00:00,10.2.59.139,198.51.100.59,4444,allow,block_known_bad,484863
fw_evt_004140,2026-01-01T21:00:00+00:00,10.2.60.140,198.51.100.60,53,allow,block_known_bad,319561
fw_evt_004141,2026-01-01T21:01:00+00:00,10.2.61.141,198.51.100.61,22,allow,block_known_bad,66610
fw_evt_004142,2026-01-01T21:02:00+00:00,10.2.62.142,198.51.100.62,443,allow,egress_monitor,272391
fw_evt_004143,2026-01-01T21:03:00+00:00,10.2.63.143,198.51.100.63,80,deny,egress_monitor,137747
fw_evt_004144,2026-01-01T21:04:00+00:00,10.2.64.144,198.51.100.64,53,allow,egress_monitor,162672
fw_evt_004145,2026-01-01T21:05:00+00:00,10.2.65.145,198.51.100.65,4444,deny,default_allow,328107
fw_evt_004146,2026-01-01T21:06:00+00:00,10.2.66.146,198.51.100.66,53,deny,block_known_bad,143430
fw_evt_004147,2026-01-01T21:07:00+00:00,10.2.67.147,198.51.100.67,22,allow,default_allow,261133
fw_evt_004148,2026-01-01T21:08:00+00:00,10.2.68.148,198.51.100.68,53,allow,default_allow,282876
fw_evt_004149,2026-01-01T21:09:00+00:00,10.2.69.149,198.51.100.69,4444,allow,egress_monitor,477744
fw_evt_004150,2026-01-01T21:10:00+00:00,10.2.70.150,198.51.100.70,443,deny,default_allow,491765
fw_evt_004151,2026-01-01T21:11:00+00:00,10.2.71.151,198.51.100.71,22,allow,block_known_bad,460128
fw_evt_004152,2026-01-01T21:12:00+00:00,10.2.72.152,198.51.100.72,53,allow,default_allow,244415
fw_evt_004153,2026-01-01T21:13:00+00:00,10.2.73.153,198.51.100.73,80,allow,default_allow,342210
fw_evt_004154,2026-01-01T21:14:00+00:00,10.2.74.154,198.51.100.74,22,allow,block_known_bad,270285
fw_evt_004155,2026-01-01T21:15:00+00:00,10.2.75.155,198.51.100.75,80,allow,egress_monitor,145845
fw_evt_004156,2026-01-01T21:16:00+00:00,10.2.76.156,198.51.100.76,53,allow,egress_monitor,94222
fw_evt_004157,2026-01-01T21:17:00+00:00,10.2.77.157,198.51.100.77,4444,allow,default_allow,219703
fw_evt_004158,2026-01-01T21:18:00+00:00,10.2.78.158,198.51.100.78,53,allow,default_allow,408280
fw_evt_004159,2026-01-01T21:19:00+00:00,10.2.79.159,198.51.100.79,443,deny,block_known_bad,157936
fw_evt_004160,2026-01-01T21:20:00+00:00,10.2.80.160,198.51.100.80,443,allow,default_allow,409780
fw_evt_004161,2026-01-01T21:21:00+00:00,10.2.81.161,198.51.100.81,80,allow,block_known_bad,63783
fw_evt_004162,2026-01-01T21:22:00+00:00,10.2.82.162,198.51.100.82,22,allow,default_allow,158355
fw_evt_004163,2026-01-01T21:23:00+00:00,10.2.83.163,198.51.100.83,4444,allow,default_allow,211058
fw_evt_004164,2026-01-01T21:24:00+00:00,10.2.84.164,198.51.100.84,53,deny,default_allow,395273
fw_evt_004165,2026-01-01T21:25:00+00:00,10.2.85.165,198.51.100.85,22,allow,egress_monitor,109923
fw_evt_004166,2026-01-01T21:26:00+00:00,10.2.86.166,198.51.100.86,443,allow,default_allow,254575
fw_evt_004167,2026-01-01T21:27:00+00:00,10.2.87.167,198.51.100.87,53,allow,block_known_bad,187036
fw_evt_004168,2026-01-01T21:28:00+00:00,10.2.88.168,198.51.100.88,4444,allow,egress_monitor,5783
fw_evt_004169,2026-01-01T21:29:00+00:00,10.2.89.169,198.51.100.89,443,allow,default_allow,446280
fw_evt_004170,2026-01-01T21:30:00+00:00,10.2.90.170,198.51.100.90,53,allow,block_known_bad,344792
fw_evt_004171,2026-01-01T21:31:00+00:00,10.2.91.171,198.51.100.91,22,deny,default_allow,38540
fw_evt_004172,2026-01-01T21:32:00+00:00,10.2.92.172,198.51.100.92,4444,allow,egress_monitor,372265
fw_evt_004173,2026-01-01T21:33:00+00:00,10.2.93.173,198.51.100.93,80,deny,default_allow,111762
fw_evt_004174,2026-01-01T21:34:00+00:00,10.2.94.174,198.51.100.94,443,allow,default_allow,374539
fw_evt_004175,2026-01-01T21:35:00+00:00,10.2.95.175,198.51.100.95,4444,deny,egress_monitor,216924
fw_evt_004176,2026-01-01T21:36:00+00:00,10.2.96.176,198.51.100.96,443,allow,egress_monitor,498631
fw_evt_004177,2026-01-01T21:37:00+00:00,10.2.97.177,198.51.100.97,22,allow,egress_monitor,377587
fw_evt_004178,2026-01-01T21:38:00+00:00,10.2.98.178,198.51.100.98,53,allow,default_allow,380396
fw_evt_004179,2026-01-01T21:39:00+00:00,10.2.99.179,198.51.100.99,443,allow,egress_monitor,268635
fw_evt_004180,2026-01-01T21:40:00+00:00,10.2.100.180,198.51.100.100,80,allow,egress_monitor,371133
fw_evt_004181,2026-01-01T21:41:00+00:00,10.2.101.181,198.51.100.101,22,allow,block_known_bad,23987
fw_evt_004182,2026-01-01T21:42:00+00:00,10.2.102.182,198.51.100.102,22,allow,block_known_bad,16770
fw_evt_004183,2026-01-01T21:43:00+00:00,10.2.103.183,198.51.100.103,4444,deny,egress_monitor,416120
fw_evt_004184,2026-01-01T21:44:00+00:00,10.2.104.184,198.51.100.104,80,allow,default_allow,257195
fw_evt_004185,2026-01-01T21:45:00+00:00,10.2.105.185,198.51.100.105,4444,deny,default_allow,361908
fw_evt_004186,2026-01-01T21:46:00+00:00,10.2.106.186,198.51.100.106,80,allow,egress_monitor,180227
fw_evt_004187,2026-01-01T21:47:00+00:00,10.2.107.187,198.51.100.107,22,allow,default_allow,212124
fw_evt_004188,2026-01-01T21:48:00+00:00,10.2.108.188,198.51.100.108,22,allow,block_known_bad,146795
fw_evt_004189,2026-01-01T21:49:00+00:00,10.2.109.189,198.51.100.109,80,allow,egress_monitor,54809
fw_evt_004190,2026-01-01T21:50:00+00:00,10.2.110.190,198.51.100.110,443,allow,egress_monitor,348541
fw_evt_004191,2026-01-01T21:51:00+00:00,10.2.111.191,198.51.100.111,4444,allow,egress_monitor,381392
fw_evt_004192,2026-01-01T21:52:00+00:00,10.2.112.192,198.51.100.112,4444,allow,egress_monitor,115160
fw_evt_004193,2026-01-01T21:53:00+00:00,10.2.113.193,198.51.100.113,53,deny,egress_monitor,499078
fw_evt_004194,2026-01-01T21:54:00+00:00,10.2.114.194,198.51.100.114,80,allow,block_known_bad,84459
fw_evt_004195,2026-01-01T21:55:00+00:00,10.2.115.195,198.51.100.115,22,allow,block_known_bad,424091
fw_evt_004196,2026-01-01T21:56:00+00:00,10.2.116.196,198.51.100.116,4444,allow,egress_monitor,170623
fw_evt_004197,2026-01-01T21:57:00+00:00,10.2.117.197,198.51.100.117,80,allow,block_known_bad,88579
fw_evt_004198,2026-01-01T21:58:00+00:00,10.2.118.198,198.51.100.118,4444,allow,block_known_bad,49678
fw_evt_004199,2026-01-01T21:59:00+00:00,10.2.119.199,198.51.100.119,80,allow,default_allow,478658
fw_evt_004200,2026-01-01T22:00:00+00:00,10.2.120.0,198.51.100.120,53,allow,default_allow,343066
fw_evt_004201,2026-01-01T22:01:00+00:00,10.2.121.1,198.51.100.121,53,allow,egress_monitor,55934
fw_evt_004202,2026-01-01T22:02:00+00:00,10.2.122.2,198.51.100.122,53,allow,block_known_bad,124909
fw_evt_004203,2026-01-01T22:03:00+00:00,10.2.123.3,198.51.100.123,443,allow,egress_monitor,178489
fw_evt_004204,2026-01-01T22:04:00+00:00,10.2.124.4,198.51.100.124,443,allow,block_known_bad,155768
fw_evt_004205,2026-01-01T22:05:00+00:00,10.2.125.5,198.51.100.125,4444,allow,egress_monitor,461326
fw_evt_004206,2026-01-01T22:06:00+00:00,10.2.126.6,198.51.100.126,80,allow,egress_monitor,18787
fw_evt_004207,2026-01-01T22:07:00+00:00,10.2.127.7,198.51.100.127,4444,allow,default_allow,244887
fw_evt_004208,2026-01-01T22:08:00+00:00,10.2.128.8,198.51.100.128,443,allow,block_known_bad,649
fw_evt_004209,2026-01-01T22:09:00+00:00,10.2.129.9,198.51.100.129,22,allow,default_allow,318943
fw_evt_004210,2026-01-01T22:10:00+00:00,10.2.130.10,198.51.100.130,80,allow,egress_monitor,66339
fw_evt_004211,2026-01-01T22:11:00+00:00,10.2.131.11,198.51.100.131,4444,allow,egress_monitor,139012
fw_evt_004212,2026-01-01T22:12:00+00:00,10.2.132.12,198.51.100.132,80,allow,block_known_bad,190479
fw_evt_004213,2026-01-01T22:13:00+00:00,10.2.133.13,198.51.100.133,4444,allow,default_allow,113659
fw_evt_004214,2026-01-01T22:14:00+00:00,10.2.134.14,198.51.100.134,80,allow,block_known_bad,314596
fw_evt_004215,2026-01-01T22:15:00+00:00,10.2.135.15,198.51.100.135,4444,allow,block_known_bad,372430
fw_evt_004216,2026-01-01T22:16:00+00:00,10.2.136.16,198.51.100.136,443,allow,block_known_bad,122578
fw_evt_004217,2026-01-01T22:17:00+00:00,10.2.137.17,198.51.100.137,4444,deny,block_known_bad,443220
fw_evt_004218,2026-01-01T22:18:00+00:00,10.2.138.18,198.51.100.138,443,allow,egress_monitor,459709
fw_evt_004219,2026-01-01T22:19:00+00:00,10.2.139.19,198.51.100.139,22,allow,default_allow,247394
fw_evt_004220,2026-01-01T22:20:00+00:00,10.2.140.20,198.51.100.140,53,allow,egress_monitor,58974
fw_evt_004221,2026-01-01T22:21:00+00:00,10.2.141.21,198.51.100.141,22,allow,egress_monitor,455749
fw_evt_004222,2026-01-01T22:22:00+00:00,10.2.142.22,198.51.100.142,80,allow,egress_monitor,168374
fw_evt_004223,2026-01-01T22:23:00+00:00,10.2.143.23,198.51.100.143,443,deny,egress_monitor,117162
fw_evt_004224,2026-01-01T22:24:00+00:00,10.2.144.24,198.51.100.144,53,allow,block_known_bad,445835
fw_evt_004225,2026-01-01T22:25:00+00:00,10.2.145.25,198.51.100.145,22,deny,block_known_bad,290384
fw_evt_004226,2026-01-01T22:26:00+00:00,10.2.146.26,198.51.100.146,22,allow,default_allow,15485
fw_evt_004227,2026-01-01T22:27:00+00:00,10.2.147.27,198.51.100.147,443,deny,egress_monitor,297618
fw_evt_004228,2026-01-01T22:28:00+00:00,10.2.148.28,198.51.100.148,53,allow,default_allow,303206
fw_evt_004229,2026-01-01T22:29:00+00:00,10.2.149.29,198.51.100.149,443,allow,block_known_bad,460051
fw_evt_004230,2026-01-01T22:30:00+00:00,10.2.150.30,198.51.100.150,443,allow,default_allow,413989
fw_evt_004231,2026-01-01T22:31:00+00:00,10.2.151.31,198.51.100.151,53,deny,default_allow,11624
fw_evt_004232,2026-01-01T22:32:00+00:00,10.2.152.32,198.51.100.152,80,deny,block_known_bad,250716
fw_evt_004233,2026-01-01T22:33:00+00:00,10.2.153.33,198.51.100.153,80,allow,block_known_bad,485614
fw_evt_004234,2026-01-01T22:34:00+00:00,10.2.154.34,198.51.100.154,80,allow,egress_monitor,301275
fw_evt_004235,2026-01-01T22:35:00+00:00,10.2.155.35,198.51.100.155,53,allow,block_known_bad,480806
fw_evt_004236,2026-01-01T22:36:00+00:00,10.2.156.36,198.51.100.156,4444,deny,default_allow,105392
fw_evt_004237,2026-01-01T22:37:00+00:00,10.2.157.37,198.51.100.157,53,allow,block_known_bad,181239
fw_evt_004238,2026-01-01T22:38:00+00:00,10.2.158.38,198.51.100.158,443,allow,block_known_bad,452625
fw_evt_004239,2026-01-01T22:39:00+00:00,10.2.159.39,198.51.100.159,53,allow,default_allow,329546
fw_evt_004240,2026-01-01T22:40:00+00:00,10.2.160.40,198.51.100.160,22,allow,block_known_bad,338069
fw_evt_004241,2026-01-01T22:41:00+00:00,10.2.161.41,198.51.100.161,443,allow,default_allow,258905
fw_evt_004242,2026-01-01T22:42:00+00:00,10.2.162.42,198.51.100.162,80,allow,block_known_bad,343195
fw_evt_004243,2026-01-01T22:43:00+00:00,10.2.163.43,198.51.100.163,4444,allow,default_allow,79337
fw_evt_004244,2026-01-01T22:44:00+00:00,10.2.164.44,198.51.100.164,443,allow,egress_monitor,280120
fw_evt_004245,2026-01-01T22:45:00+00:00,10.2.165.45,198.51.100.165,80,allow,default_allow,42966
fw_evt_004246,2026-01-01T22:46:00+00:00,10.2.166.46,198.51.100.166,80,allow,default_allow,110408
fw_evt_004247,2026-01-01T22:47:00+00:00,10.2.167.47,198.51.100.167,53,allow,egress_monitor,274726
fw_evt_004248,2026-01-01T22:48:00+00:00,10.2.168.48,198.51.100.168,443,allow,egress_monitor,106531
fw_evt_004249,2026-01-01T22:49:00+00:00,10.2.169.49,198.51.100.169,22,allow,egress_monitor,479651
fw_evt_004250,2026-01-01T22:50:00+00:00,10.2.170.50,198.51.100.170,53,deny,default_allow,182738
fw_evt_004251,2026-01-01T22:51:00+00:00,10.2.171.51,198.51.100.171,22,allow,egress_monitor,192341
fw_evt_004252,2026-01-01T22:52:00+00:00,10.2.172.52,198.51.100.172,4444,allow,default_allow,168206
fw_evt_004253,2026-01-01T22:53:00+00:00,10.2.173.53,198.51.100.173,22,deny,egress_monitor,366162
fw_evt_004254,2026-01-01T22:54:00+00:00,10.2.174.54,198.51.100.174,4444,allow,egress_monitor,364362
fw_evt_004255,2026-01-01T22:55:00+00:00,10.2.175.55,198.51.100.175,53,allow,default_allow,308461
fw_evt_004256,2026-01-01T22:56:00+00:00,10.2.176.56,198.51.100.176,53,allow,default_allow,225384
fw_evt_004257,2026-01-01T22:57:00+00:00,10.2.177.57,198.51.100.177,22,allow,egress_monitor,262319
fw_evt_004258,2026-01-01T22:58:00+00:00,10.2.178.58,198.51.100.178,443,allow,egress_monitor,338147
